Title,Source,File_path,IMDb_id
surrogates,walker,../data/walker2015_scene_diag/dialogs/Action/surrogates_dialog.txt,0986263
swordfish,walker,../data/walker2015_scene_diag/dialogs/Action/swordfish_dialog.txt,0244244
"""terminator 2: judgement day""",walker,../data/walker2015_scene_diag/dialogs/Action/terminator2judgementday_dialog.txt,
""" t e r m i n a t o r """,walker,../data/walker2015_scene_diag/dialogs/Action/terminator_dialog.txt,0103064
terminator: salvation,walker,../data/walker2015_scene_diag/dialogs/Action/terminatorsalvation_dialog.txt,0438488
thelma & louise,walker,../data/walker2015_scene_diag/dialogs/Action/thelmalouise_dialog.txt,0103074
"""the thing""",walker,../data/walker2015_scene_diag/dialogs/Action/thingthe_dialog.txt,0084787
thor,walker,../data/walker2015_scene_diag/dialogs/Action/thor_dialog.txt,0800369
three kings,walker,../data/walker2015_scene_diag/dialogs/Action/threekings_dialog.txt,
,walker,../data/walker2015_scene_diag/dialogs/Action/threekingsspoilsofwar_dialog.txt,
the three musketeers,walker,../data/walker2015_scene_diag/dialogs/Action/threemusketeersthe_dialog.txt,1509767
thunderbirds,walker,../data/walker2015_scene_diag/dialogs/Action/thunderbirds_dialog.txt,0167456
ticker,walker,../data/walker2015_scene_diag/dialogs/Action/ticker_dialog.txt,0196158
,walker,../data/walker2015_scene_diag/dialogs/Action/timemachinethe_dialog.txt,
tmnt,walker,../data/walker2015_scene_diag/dialogs/Action/tmnt_dialog.txt,0453556
tombstone,walker,../data/walker2015_scene_diag/dialogs/Action/tombstone_dialog.txt,0108358
t o m o r r o w n e v e r d i e s,walker,../data/walker2015_scene_diag/dialogs/Action/tomorrowneverdies_dialog.txt,0120347
top gun,walker,../data/walker2015_scene_diag/dialogs/Action/topgun_dialog.txt,0092099
"""total recall""",walker,../data/walker2015_scene_diag/dialogs/Action/totalrecall_dialog.txt,0100802
the tourist,walker,../data/walker2015_scene_diag/dialogs/Action/touristthe_dialog.txt,
,walker,../data/walker2015_scene_diag/dialogs/Action/transformersthemovie_dialog.txt,
,walker,../data/walker2015_scene_diag/dialogs/Action/tristanandisolde_dialog.txt,
t r o n,walker,../data/walker2015_scene_diag/dialogs/Action/tron_dialog.txt,0371746
tron legacy,walker,../data/walker2015_scene_diag/dialogs/Action/tronlegacy_dialog.txt,
t r u e l i e s,walker,../data/walker2015_scene_diag/dialogs/Action/truelies_dialog.txt,0111503
twins,walker,../data/walker2015_scene_diag/dialogs/Action/twins_dialog.txt,0096320
v for vendetta,walker,../data/walker2015_scene_diag/dialogs/Action/vforvendetta_dialog.txt,0434409
virtuosity,walker,../data/walker2015_scene_diag/dialogs/Action/virtuosity_dialog.txt,0114857
walking tall,walker,../data/walker2015_scene_diag/dialogs/Action/walkingtall_dialog.txt,
"""war of the worlds""",walker,../data/walker2015_scene_diag/dialogs/Action/waroftheworlds_dialog.txt,0407304
warrior,walker,../data/walker2015_scene_diag/dialogs/Action/warrior_dialog.txt,1291584
whiteout,walker,../data/walker2015_scene_diag/dialogs/Action/whiteout_dialog.txt,
the wild bunch,walker,../data/walker2015_scene_diag/dialogs/Action/wildbunchthe_dialog.txt,0065214
wild hogs,walker,../data/walker2015_scene_diag/dialogs/Action/wildhogs_dialog.txt,0486946
wild things: diamonds in the rough,walker,../data/walker2015_scene_diag/dialogs/Action/wildthingsdiamondsintherough_dialog.txt,
wild wild west,walker,../data/walker2015_scene_diag/dialogs/Action/wildwildwest_dialog.txt,0120891
willow,walker,../data/walker2015_scene_diag/dialogs/Action/willow_dialog.txt,0096446
,walker,../data/walker2015_scene_diag/dialogs/Action/worldisnotenoughthe_dialog.txt,
,walker,../data/walker2015_scene_diag/dialogs/Action/xfilesfightthefuturethe_dialog.txt,
x-men,walker,../data/walker2015_scene_diag/dialogs/Action/xmen_dialog.txt,0120903
"""xxx""",walker,../data/walker2015_scene_diag/dialogs/Action/xxx_dialog.txt,0295701
127 hours,walker,../data/walker2015_scene_diag/dialogs/Adventure/127hours_dialog.txt,
1492: conquest of paradise,walker,../data/walker2015_scene_diag/dialogs/Adventure/1492conquestofparadise_dialog.txt,0103594
2001: a space odyssey,walker,../data/walker2015_scene_diag/dialogs/Adventure/2001aspaceodyssey_dialog.txt,0062622
2012,walker,../data/walker2015_scene_diag/dialogs/Adventure/2012_dialog.txt,1190080
30 minutes or less,walker,../data/walker2015_scene_diag/dialogs/Adventure/30minutesorless_dialog.txt,1622547
the abyss,walker,../data/walker2015_scene_diag/dialogs/Adventure/abyssthe_dialog.txt,0096754
air force one,walker,../data/walker2015_scene_diag/dialogs/Adventure/airforceone_dialog.txt,0118571
a n t z,walker,../data/walker2015_scene_diag/dialogs/Adventure/antz_dialog.txt,0120587
,walker,../data/walker2015_scene_diag/dialogs/Adventure/armyofdarkness_dialog.txt,
avatar,walker,../data/walker2015_scene_diag/dialogs/Adventure/avatar_dialog.txt,0499549
,walker,../data/walker2015_scene_diag/dialogs/Adventure/avengersthe2012_dialog.txt,
the avengers,walker,../data/walker2015_scene_diag/dialogs/Adventure/avengersthe_dialog.txt,0118661
"""big fish""",walker,../data/walker2015_scene_diag/dialogs/Adventure/bigfish_dialog.txt,0319061
the book of eli,walker,../data/walker2015_scene_diag/dialogs/Adventure/bookofelithe_dialog.txt,1037705
