Title,Source,File_path,IMDb_id
thelma louise,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95f5_Thelma_Louise.txt,0103074
there s something about mary,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95f6_There_s_Something_About_Mary.txt,0129387
thirteen days,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95f9_Thirteen_Days.txt,
thunderheart,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95fa_Thunderheart.txt,
twin peaks  fire walk with me,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95fe_Twin_Peaks__Fire_Walk_With_Me.txt,0105665
unbreakable,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a95ff_Unbreakable.txt,0217869
under fire,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9600_Under_Fire.txt,0086510
the usual suspects,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9602_The_Usual_Suspects.txt,0114814
the verdict,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9603_The_Verdict.txt,0084855
what about bob ,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9608_What_About_Bob_.txt,
what lies beneath,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9609_What_Lies_Beneath.txt,
wild at heart,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a960c_Wild_at_Heart.txt,0100935
the wild one,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a960d_The_Wild_One.txt,0047677
wild things,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a960e_Wild_Things.txt,0120890
witness,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a960f_Witness.txt,0090329
the x files,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9612_The_X_Files.txt,0120902
10 things i hate about you,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9617_10_Things_I_Hate_About_You.txt,0147800
1492 conquest of paradise,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9618_1492_Conquest_of_Paradise.txt,0103594
15 minutes,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a9619_15_Minutes.txt,0179626
48 hrs ,agarwal,./data/agarwal2015_screenplays/pass/51e2fe98144cce5b901a961b_48_Hrs_.txt,0083511
lord of war,agarwal,./data/agarwal2015_screenplays/pass/51e301ba1f7f8ee49901b6f0_Lord_of_War.txt,
blade ii,agarwal,./data/agarwal2015_screenplays/pass/51e301ba1f7f8ee49901b801_Blade_II.txt,0187738
jay and silent bob strike back,agarwal,./data/agarwal2015_screenplays/pass/51e301bb1f7f8ee49901b875_Jay_and_Silent_Bob_Strike_Back.txt,0261392
apt pupil,agarwal,./data/agarwal2015_screenplays/pass/51e301bb1f7f8ee49901b93d_Apt_Pupil.txt,0118636
godzilla,agarwal,./data/agarwal2015_screenplays/pass/51e301bb1f7f8ee49901b94f_Godzilla.txt,0831387
sphere,agarwal,./data/agarwal2015_screenplays/pass/51e301bb1f7f8ee49901b976_Sphere.txt,
bound,agarwal,./data/agarwal2015_screenplays/pass/51e301bc1f7f8ee49901b9c6_Bound.txt,
true lies,agarwal,./data/agarwal2015_screenplays/pass/51e301bc1f7f8ee49901ba77_True_Lies.txt,0111503
cliffhanger,agarwal,./data/agarwal2015_screenplays/pass/51e301bc1f7f8ee49901ba7f_Cliffhanger.txt,0106582
the haunting,agarwal,./data/agarwal2015_screenplays/pass/51e301bf1f7f8ee49901bd81_The_Haunting.txt,0171363
the ladykillers,agarwal,./data/agarwal2015_screenplays/pass/51e301bf1f7f8ee49901be0d_The_Ladykillers.txt,
,agarwal,./data/agarwal2015_screenplays/pass/bow.txt,
,agarwal,./data/agarwal2015_screenplays/pass/properties.txt,
,agarwal,./data/agarwal2015_screenplays/pass/test.screen,
